          ;       17702;   ;Filtro    ;Inicio                                  ;04112015      ;154232;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;       19276;   ;Filtro    ;tbk_param.txt                           ;04112015      ;162954;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;       19276;   ;Filtro    ;Terminado                               ;04112015      ;162954;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       19276;   ;sanitiza  ;inicio                                  ;04112015      ;162954;190.161.165.97 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       19276;   ;sanitiza  ;Array                                   ;04112015      ;162954;190.161.165.97 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       19276;   ;sanitiza  ;Fin                                     ;04112015      ;162954;190.161.165.97 ;Ok ;                    ;Sanitizacion exitosa                                                    
6665394707;       19276;   ;pago      ;inicio                                  ;04112015      ;162954;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
6665394707;       19276;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;162954;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6665394707;       19276;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;162954;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
6665394707;       19276;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;162954;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6665394707;       19276;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;162954;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6665394707;       19276;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;162954;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6665394707;       19276;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;162954;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
6665394707;       19276;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;162956;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
6665394707;       19276;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;162956;190.161.165.97 ;OK ;597026007976        ;Token=e42f6ca96837e1c78f0f7d61c5ecfab338fd1a38ef95f7e13646dcdc746cd392  
6665394707;       19276;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;162956;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
6665394707;       19276;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;162956;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;       19386;   ;Filtro    ;Inicio                                  ;04112015      ;163240;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;       19386;   ;Filtro    ;tbk_param.txt                           ;04112015      ;163240;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;       19386;   ;Filtro    ;Terminado                               ;04112015      ;163240;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       19386;   ;sanitiza  ;inicio                                  ;04112015      ;163240;190.161.165.97 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       19386;   ;sanitiza  ;Array                                   ;04112015      ;163240;190.161.165.97 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       19386;   ;sanitiza  ;Fin                                     ;04112015      ;163240;190.161.165.97 ;Ok ;                    ;Sanitizacion exitosa                                                    
6665560807;       19386;   ;pago      ;inicio                                  ;04112015      ;163240;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
6665560807;       19386;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;163240;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6665560807;       19386;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;163240;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
6665560807;       19386;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;163240;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6665560807;       19386;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;163240;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6665560807;       19386;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;163240;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6665560807;       19386;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;163240;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
6665560807;       19386;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;163242;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
6665560807;       19386;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;163242;190.161.165.97 ;OK ;597026007976        ;Token=e197b1b8ec01817e2e4901543ade19d7cfd289f92508f2c462ad3db147b3e540  
6665560807;       19386;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;163242;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
6665560807;       19386;   ;pago      ;https://certificacion.webpay.cl         ;04112015      ;163242;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
