          ;       14667;   ;Filtro    ;Inicio                                  ;03112015      ;164422;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;       14696;   ;sanitiza  ;Array                                   ;03112015      ;165111;190.161.165.97 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       14696;   ;sanitiza  ;Fin                                     ;03112015      ;165111;190.161.165.97 ;Ok ;                    ;Sanitizacion exitosa                                                    
6580271392;       14696;   ;pago      ;inicio                                  ;03112015      ;165111;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
6580271392;       14696;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165111;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6580271392;       14696;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165111;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
6580271392;       14696;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165111;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6580271392;       14696;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165111;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6580271392;       14696;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165111;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6580271392;       14696;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165111;190.161.165.97 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
6580271392;       14696;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165111;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
6580271392;       14696;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165111;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;       14757;   ;Filtro    ;Inicio                                  ;03112015      ;165400;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;       14757;   ;Filtro    ;tbk_param.txt                           ;03112015      ;165400;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;       14757;   ;Filtro    ;Terminado                               ;03112015      ;165400;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       14757;   ;sanitiza  ;inicio                                  ;03112015      ;165400;190.161.165.97 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       14757;   ;sanitiza  ;Array                                   ;03112015      ;165400;190.161.165.97 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       14757;   ;sanitiza  ;Fin                                     ;03112015      ;165400;190.161.165.97 ;Ok ;                    ;Sanitizacion exitosa                                                    
6580440151;       14757;   ;pago      ;inicio                                  ;03112015      ;165400;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
6580440151;       14757;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165400;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6580440151;       14757;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165400;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
6580440151;       14757;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165400;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6580440151;       14757;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165400;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6580440151;       14757;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165400;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6580440151;       14757;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165400;190.161.165.97 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
6580440151;       14757;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165400;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
6580440151;       14757;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;165400;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;       14874;   ;Filtro    ;Inicio                                  ;03112015      ;171255;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;       14874;   ;Filtro    ;tbk_param.txt                           ;03112015      ;171255;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;       14874;   ;Filtro    ;Terminado                               ;03112015      ;171255;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       14874;   ;sanitiza  ;inicio                                  ;03112015      ;171255;190.161.165.97 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       14874;   ;sanitiza  ;Array                                   ;03112015      ;171255;190.161.165.97 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       14874;   ;sanitiza  ;Fin                                     ;03112015      ;171255;190.161.165.97 ;Ok ;                    ;Sanitizacion exitosa                                                    
6581575990;       14874;   ;pago      ;inicio                                  ;03112015      ;171255;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
6581575990;       14874;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171255;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6581575990;       14874;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171255;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
6581575990;       14874;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171255;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6581575990;       14874;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171255;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6581575990;       14874;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171255;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6581575990;       14874;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171255;190.161.165.97 ;OK ;597026007976        ;Medio 2: Por redireccion                                                
6581575990;       14874;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171255;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
6581575990;       14874;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171255;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;       14884;   ;Filtro    ;Inicio                                  ;03112015      ;171531;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;       14884;   ;Filtro    ;tbk_param.txt                           ;03112015      ;171531;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;       14884;   ;Filtro    ;Terminado                               ;03112015      ;171531;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       14884;   ;sanitiza  ;inicio                                  ;03112015      ;171531;190.161.165.97 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       14884;   ;sanitiza  ;Array                                   ;03112015      ;171531;190.161.165.97 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       14884;   ;sanitiza  ;Fin                                     ;03112015      ;171531;190.161.165.97 ;Ok ;                    ;Sanitizacion exitosa                                                    
6581731245;       14884;   ;pago      ;inicio                                  ;03112015      ;171531;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
6581731245;       14884;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171531;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6581731245;       14884;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171531;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
6581731245;       14884;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171531;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6581731245;       14884;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171531;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6581731245;       14884;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171531;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6581731245;       14884;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171531;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
6581731245;       14884;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171532;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
6581731245;       14884;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171532;190.161.165.97 ;OK ;597026007976        ;Token=e0c2c074d6745d55240e3ecc73fcf600c1834c58e0152758c4c422f28f176898  
6581731245;       14884;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171532;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
6581731245;       14884;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171532;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;       14947;   ;Filtro    ;Inicio                                  ;03112015      ;171744;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;       14947;   ;Filtro    ;tbk_param.txt                           ;03112015      ;171744;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;       14947;   ;Filtro    ;Terminado                               ;03112015      ;171744;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       14947;   ;sanitiza  ;inicio                                  ;03112015      ;171744;190.161.165.97 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       14947;   ;sanitiza  ;Array                                   ;03112015      ;171744;190.161.165.97 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       14947;   ;sanitiza  ;Fin                                     ;03112015      ;171744;190.161.165.97 ;Ok ;                    ;Sanitizacion exitosa                                                    
6581864903;       14947;   ;pago      ;inicio                                  ;03112015      ;171744;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
6581864903;       14947;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171744;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6581864903;       14947;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171744;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
6581864903;       14947;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171744;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6581864903;       14947;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171744;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6581864903;       14947;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171744;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6581864903;       14947;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171744;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
6581864903;       14947;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171746;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
6581864903;       14947;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171746;190.161.165.97 ;OK ;597026007976        ;Token=e93523b4f074f124aa4391ffb61a6f082578bf982bc44360acb9550fd2815d10  
6581864903;       14947;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171746;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
6581864903;       14947;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;171746;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;       15210;   ;Filtro    ;Inicio                                  ;03112015      ;172926;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;       15210;   ;Filtro    ;tbk_param.txt                           ;03112015      ;172926;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;       15210;   ;Filtro    ;Terminado                               ;03112015      ;172926;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       15210;   ;sanitiza  ;inicio                                  ;03112015      ;172926;190.161.165.97 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       15210;   ;sanitiza  ;Array                                   ;03112015      ;172926;190.161.165.97 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       15210;   ;sanitiza  ;Fin                                     ;03112015      ;172926;190.161.165.97 ;Ok ;                    ;Sanitizacion exitosa                                                    
6582566172;       15210;   ;pago      ;inicio                                  ;03112015      ;172926;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
6582566172;       15210;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;172926;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6582566172;       15210;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;172926;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
6582566172;       15210;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;172926;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6582566172;       15210;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;172926;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6582566172;       15210;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;172926;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6582566172;       15210;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;172926;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
6582566172;       15210;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;172927;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
6582566172;       15210;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;172927;190.161.165.97 ;OK ;597026007976        ;Token=e79c7223d8176e17954d643a53442407c023b7a7678e6243e22021150a85f016  
6582566172;       15210;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;172927;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
6582566172;       15210;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;172927;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;       15234;   ;pago      ;                                        ;03112015      ;174158;190.45.249.78  ;ERR;                    ;1                                                                       
          ;       15235;   ;Filtro    ;Inicio                                  ;03112015      ;174314;190.45.249.78  ;OK ;                    ;Inicio de filtrado                                                      
          ;       15235;   ;Filtro    ;tbk_param.txt                           ;03112015      ;174314;190.45.249.78  ;OK ;                    ;Archivo parseado                                                        
          ;       15235;   ;Filtro    ;Terminado                               ;03112015      ;174314;190.45.249.78  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       15235;   ;sanitiza  ;inicio                                  ;03112015      ;174314;190.45.249.78  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       15235;   ;sanitiza  ;Array                                   ;03112015      ;174314;190.45.249.78  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       15235;   ;sanitiza  ;Fin                                     ;03112015      ;174314;190.45.249.78  ;Ok ;                    ;Sanitizacion exitosa                                                    
6583394977;       15235;   ;pago      ;inicio                                  ;03112015      ;174314;190.45.249.78  ;OK ;597026007976        ;Parseo realizado                                                        
6583394977;       15235;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;174314;190.45.249.78  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6583394977;       15235;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;174314;190.45.249.78  ;OK ;597026007976        ;Mac generado                                                            
6583394977;       15235;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;174314;190.45.249.78  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6583394977;       15235;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;174314;190.45.249.78  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6583394977;       15235;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;174314;190.45.249.78  ;OK ;597026007976        ;Datos listos para ser enviados                                          
6583394977;       15235;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;174314;190.45.249.78  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
6583394977;       15235;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;174316;190.45.249.78  ;OK ;597026007976        ;Datos validados                                                         
6583394977;       15235;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;174316;190.45.249.78  ;OK ;597026007976        ;Token=e0b37e828f54241d9751f8725804515893830e5bbfd9d4f885966249289741db  
6583394977;       15235;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;174316;190.45.249.78  ;OK ;597026007976        ;Redireccion web                                                         
6583394977;       15235;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;174316;190.45.249.78  ;OK ;597026007976        ;Todo OK                                                                 
          ;       15258;   ;Filtro    ;Inicio                                  ;03112015      ;175401;190.45.249.78  ;OK ;                    ;Inicio de filtrado                                                      
          ;       15258;   ;Filtro    ;tbk_param.txt                           ;03112015      ;175401;190.45.249.78  ;OK ;                    ;Archivo parseado                                                        
          ;       15258;   ;Filtro    ;Terminado                               ;03112015      ;175401;190.45.249.78  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       15258;   ;sanitiza  ;inicio                                  ;03112015      ;175401;190.45.249.78  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       15258;   ;sanitiza  ;Array                                   ;03112015      ;175401;190.45.249.78  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       15258;   ;sanitiza  ;Fin                                     ;03112015      ;175401;190.45.249.78  ;Ok ;                    ;Sanitizacion exitosa                                                    
6584041876;       15258;   ;pago      ;inicio                                  ;03112015      ;175401;190.45.249.78  ;OK ;597026007976        ;Parseo realizado                                                        
6584041876;       15258;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;175401;190.45.249.78  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6584041876;       15258;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;175401;190.45.249.78  ;OK ;597026007976        ;Mac generado                                                            
6584041876;       15258;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;175401;190.45.249.78  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6584041876;       15258;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;175401;190.45.249.78  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6584041876;       15258;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;175401;190.45.249.78  ;OK ;597026007976        ;Datos listos para ser enviados                                          
6584041876;       15258;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;175401;190.45.249.78  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
6584041876;       15258;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;175403;190.45.249.78  ;OK ;597026007976        ;Datos validados                                                         
6584041876;       15258;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;175403;190.45.249.78  ;OK ;597026007976        ;Token=ee25f51cfd27d9c16841f3a0fad9faf9ee2047e22274601890a745f154d3190c  
6584041876;       15258;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;175403;190.45.249.78  ;OK ;597026007976        ;Redireccion web                                                         
6584041876;       15258;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;175403;190.45.249.78  ;OK ;597026007976        ;Todo OK                                                                 
          ;       15468;   ;Filtro    ;Inicio                                  ;03112015      ;191514;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;       15468;   ;Filtro    ;tbk_param.txt                           ;03112015      ;191514;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;       15468;   ;Filtro    ;Terminado                               ;03112015      ;191514;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       15468;   ;sanitiza  ;inicio                                  ;03112015      ;191514;190.161.165.97 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       15468;   ;sanitiza  ;Array                                   ;03112015      ;191514;190.161.165.97 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       15468;   ;sanitiza  ;Fin                                     ;03112015      ;191514;190.161.165.97 ;Ok ;                    ;Sanitizacion exitosa                                                    
6588914536;       15468;   ;pago      ;inicio                                  ;03112015      ;191514;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
6588914536;       15468;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;191514;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6588914536;       15468;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;191514;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
6588914536;       15468;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;191514;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6588914536;       15468;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;191514;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6588914536;       15468;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;191514;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6588914536;       15468;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;191514;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
6588914536;       15468;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;191516;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
6588914536;       15468;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;191516;190.161.165.97 ;OK ;597026007976        ;Token=e6577409e820f5c1a80e58f26b0c8ddb26928f39d44ceb9d718a4e3b10e63710  
6588914536;       15468;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;191516;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
6588914536;       15468;   ;pago      ;https://certificacion.webpay.cl         ;03112015      ;191516;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
