          ;        6016;   ;Filtro    ;Inicio                                  ;11112015      ;130149;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
725783095 ;        6041;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;130350;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
725783095 ;        6041;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;130350;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
725783095 ;        6041;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;130350;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
725783095 ;        6041;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;130350;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
725783095 ;        6041;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;130352;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
725783095 ;        6041;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;130352;190.161.165.97 ;OK ;597026007976        ;Token=e93069f1a071cbdc017da3245480586d429eea7e6ff8d1d0d5e364e916174197  
725783095 ;        6041;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;130352;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
725783095 ;        6041;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;130352;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;        6079;   ;Filtro    ;Inicio                                  ;11112015      ;131351;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;        6079;   ;Filtro    ;tbk_param.txt                           ;11112015      ;131351;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;        6079;   ;Filtro    ;Terminado                               ;11112015      ;131351;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
725843100 ;        6079;   ;pago      ;inicio                                  ;11112015      ;131351;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
725843100 ;        6079;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;131351;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
725843100 ;        6079;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;131351;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
725843100 ;        6079;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;131351;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
725843100 ;        6079;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;131351;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
725843100 ;        6079;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;131351;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
725843100 ;        6079;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;131351;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
725843100 ;        6079;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;131352;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
725843100 ;        6079;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;131352;190.161.165.97 ;OK ;597026007976        ;Token=e02695f37786fb29c4c4916eb2d63f2244d4d92a9d864825ae3582a8013752be  
725843100 ;        6079;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;131352;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
725843100 ;        6079;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;131352;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;        6118;   ;Filtro    ;Inicio                                  ;11112015      ;132417;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;        6118;   ;Filtro    ;tbk_param.txt                           ;11112015      ;132417;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;        6118;   ;Filtro    ;Terminado                               ;11112015      ;132417;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
725905742 ;        6118;   ;pago      ;inicio                                  ;11112015      ;132417;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
725905742 ;        6118;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132417;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
725905742 ;        6118;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132417;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
725905742 ;        6118;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132417;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
725905742 ;        6118;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132417;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
725905742 ;        6118;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132417;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
725905742 ;        6118;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132417;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
725905742 ;        6118;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132418;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
725905742 ;        6118;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132418;190.161.165.97 ;OK ;597026007976        ;Token=e20e812d12fc9dbb0eac8ac15687835c0f899510b956b3a4822e85d41957ed21  
725905742 ;        6118;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132418;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
725905742 ;        6118;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132418;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;        6119;   ;resultado ;Desencriptando                          ;11112015      ;132436;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        6119;   ;resultado ;Validacion                              ;11112015      ;132436;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        6119;   ;resultado ;100000055                               ;11112015      ;132436;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        6119;   ;resultado ;100000055                               ;11112015      ;132436;200.10.12.55   ;OK ;                    ;http://magento-dev.kongo.cl/wakeup/cierre.php                           
725905742 ;        6119;   ;transacc  ;725905742                               ;11112015      ;132436;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
725905742 ;        6119;   ;resultado ;logro abrir_conexion                    ;11112015      ;132436;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
725905742 ;        6119;   ;transacc  ;725905742                               ;11112015      ;132436;200.10.12.55   ;OK ;597026007976        ;POST a url http://magento-dev.kongo.cl/wakeup/cierre.php                
725905742 ;        6119;   ;transacc  ;725905742                               ;11112015      ;132436;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        6119;   ;resultado ;100000055                               ;11112015      ;132436;200.10.12.55   ;OK ;                    ;tienda NO acepto transaccion                                            
          ;        6119;   ;resultado ;100000055                               ;11112015      ;132436;200.10.12.55   ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
725905742 ;        6119;   ;resultado ;datoscom                                ;11112015      ;132436;200.10.12.55   ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;        6119;   ;resultado ;100000055                               ;11112015      ;132436;200.10.12.55   ;ERR;                    ;46                                                                      
          ;        6406;   ;Filtro    ;Inicio                                  ;11112015      ;132742;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;        6406;   ;Filtro    ;tbk_param.txt                           ;11112015      ;132742;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;        6406;   ;Filtro    ;Terminado                               ;11112015      ;132742;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
725926275 ;        6406;   ;pago      ;inicio                                  ;11112015      ;132742;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
725926275 ;        6406;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132742;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
725926275 ;        6406;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132742;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
725926275 ;        6406;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132742;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
725926275 ;        6406;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132742;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
725926275 ;        6406;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132742;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
725926275 ;        6406;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132742;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
725926275 ;        6406;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132744;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
725926275 ;        6406;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132744;190.161.165.97 ;OK ;597026007976        ;Token=ea4512df19e8e9975dc37afb3920d4f20ab683cd2ff475d322271f0eb242d117  
725926275 ;        6406;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132744;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
725926275 ;        6406;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;132744;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;        6407;   ;resultado ;Desencriptando                          ;11112015      ;132806;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        6407;   ;resultado ;Validacion                              ;11112015      ;132806;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        6407;   ;resultado ;100000056                               ;11112015      ;132806;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        6407;   ;resultado ;100000056                               ;11112015      ;132806;200.10.12.55   ;OK ;                    ;http://magento-dev.kongo.cl/wakeup/cierre.php                           
725926275 ;        6407;   ;transacc  ;725926275                               ;11112015      ;132806;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
725926275 ;        6407;   ;resultado ;logro abrir_conexion                    ;11112015      ;132806;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
725926275 ;        6407;   ;transacc  ;725926275                               ;11112015      ;132806;200.10.12.55   ;OK ;597026007976        ;POST a url http://magento-dev.kongo.cl/wakeup/cierre.php                
725926275 ;        6407;   ;transacc  ;725926275                               ;11112015      ;132806;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        6407;   ;resultado ;100000056                               ;11112015      ;132806;200.10.12.55   ;OK ;                    ;tienda NO acepto transaccion                                            
          ;        6407;   ;resultado ;100000056                               ;11112015      ;132806;200.10.12.55   ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
725926275 ;        6407;   ;resultado ;datoscom                                ;11112015      ;132806;200.10.12.55   ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;        6407;   ;resultado ;100000056                               ;11112015      ;132806;200.10.12.55   ;ERR;                    ;46                                                                      
          ;        6428;   ;Filtro    ;Inicio                                  ;11112015      ;133248;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;        6428;   ;Filtro    ;tbk_param.txt                           ;11112015      ;133248;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;        6428;   ;Filtro    ;Terminado                               ;11112015      ;133248;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
725956843 ;        6428;   ;pago      ;inicio                                  ;11112015      ;133248;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
725956843 ;        6428;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;133248;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
725956843 ;        6428;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;133248;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
725956843 ;        6428;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;133248;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
725956843 ;        6428;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;133248;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
725956843 ;        6428;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;133248;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
725956843 ;        6428;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;133248;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
725956843 ;        6428;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;133249;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
725956843 ;        6428;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;133249;190.161.165.97 ;OK ;597026007976        ;Token=e77429ca40f3c2671b00190fe064ca377875efe537788ce74172c7e06e768356  
725956843 ;        6428;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;133249;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
725956843 ;        6428;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;133249;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;        6429;   ;resultado ;Desencriptando                          ;11112015      ;133312;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        6429;   ;resultado ;Validacion                              ;11112015      ;133312;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        6429;   ;resultado ;100000057                               ;11112015      ;133312;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        6429;   ;resultado ;100000057                               ;11112015      ;133312;200.10.12.55   ;OK ;                    ;http://magento-dev.kongo.cl/wakeup/cierre.php                           
725956843 ;        6429;   ;transacc  ;725956843                               ;11112015      ;133312;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
725956843 ;        6429;   ;resultado ;logro abrir_conexion                    ;11112015      ;133312;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
725956843 ;        6429;   ;transacc  ;725956843                               ;11112015      ;133312;200.10.12.55   ;OK ;597026007976        ;POST a url http://magento-dev.kongo.cl/wakeup/cierre.php                
725956843 ;        6429;   ;transacc  ;725956843                               ;11112015      ;133312;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        6429;   ;resultado ;100000057                               ;11112015      ;133312;200.10.12.55   ;OK ;                    ;tienda NO acepto transaccion                                            
          ;        6429;   ;resultado ;100000057                               ;11112015      ;133312;200.10.12.55   ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
725956843 ;        6429;   ;resultado ;datoscom                                ;11112015      ;133312;200.10.12.55   ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;        6429;   ;resultado ;100000057                               ;11112015      ;133312;200.10.12.55   ;ERR;                    ;46                                                                      
