          ;        7264;   ;Filtro    ;Inicio                                  ;11112015      ;193718;190.45.41.223  ;OK ;                    ;Inicio de filtrado                                                      
728183774 ;        7293;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194357;190.45.41.223  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
728183774 ;        7293;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194357;190.45.41.223  ;OK ;597026007976        ;Mac generado                                                            
728183774 ;        7293;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194357;190.45.41.223  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
728183774 ;        7293;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194357;190.45.41.223  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
728183774 ;        7293;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194357;190.45.41.223  ;OK ;597026007976        ;Datos listos para ser enviados                                          
728183774 ;        7293;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194357;190.45.41.223  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
728183774 ;        7293;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194359;190.45.41.223  ;OK ;597026007976        ;Datos validados                                                         
728183774 ;        7293;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194359;190.45.41.223  ;OK ;597026007976        ;Token=ea0fb82de4b425f82f717f7c71c833d1260edfa717d1b7bca57c74f7fd62361f  
728183774 ;        7293;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194359;190.45.41.223  ;OK ;597026007976        ;Redireccion web                                                         
728183774 ;        7293;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194359;190.45.41.223  ;OK ;597026007976        ;Todo OK                                                                 
          ;        7295;   ;Filtro    ;Inicio                                  ;11112015      ;194440;190.45.41.223  ;OK ;                    ;Inicio de filtrado                                                      
          ;        7295;   ;Filtro    ;tbk_param.txt                           ;11112015      ;194440;190.45.41.223  ;OK ;                    ;Archivo parseado                                                        
          ;        7295;   ;Filtro    ;Terminado                               ;11112015      ;194440;190.45.41.223  ;OK ;                    ;Datos Filtrados con exito                                               
728188001 ;        7295;   ;pago      ;inicio                                  ;11112015      ;194440;190.45.41.223  ;OK ;597026007976        ;Parseo realizado                                                        
728188001 ;        7295;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194440;190.45.41.223  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
728188001 ;        7295;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194440;190.45.41.223  ;OK ;597026007976        ;Mac generado                                                            
728188001 ;        7295;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194440;190.45.41.223  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
728188001 ;        7295;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194440;190.45.41.223  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
728188001 ;        7295;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194440;190.45.41.223  ;OK ;597026007976        ;Datos listos para ser enviados                                          
728188001 ;        7295;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194440;190.45.41.223  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
728188001 ;        7295;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194441;190.45.41.223  ;OK ;597026007976        ;Datos validados                                                         
728188001 ;        7295;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194441;190.45.41.223  ;OK ;597026007976        ;Token=eeb60bc5b8aec7d47c514c356dff64381736eb6a0f8c4a2ccee6da154c56834a  
728188001 ;        7295;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194441;190.45.41.223  ;OK ;597026007976        ;Redireccion web                                                         
728188001 ;        7295;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194441;190.45.41.223  ;OK ;597026007976        ;Todo OK                                                                 
          ;        7298;   ;Filtro    ;Inicio                                  ;11112015      ;194519;190.45.41.223  ;OK ;                    ;Inicio de filtrado                                                      
          ;        7298;   ;Filtro    ;tbk_param.txt                           ;11112015      ;194519;190.45.41.223  ;OK ;                    ;Archivo parseado                                                        
          ;        7298;   ;Filtro    ;Terminado                               ;11112015      ;194519;190.45.41.223  ;OK ;                    ;Datos Filtrados con exito                                               
728191976 ;        7298;   ;pago      ;inicio                                  ;11112015      ;194519;190.45.41.223  ;OK ;597026007976        ;Parseo realizado                                                        
728191976 ;        7298;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194519;190.45.41.223  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
728191976 ;        7298;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194519;190.45.41.223  ;OK ;597026007976        ;Mac generado                                                            
728191976 ;        7298;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194519;190.45.41.223  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
728191976 ;        7298;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194519;190.45.41.223  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
728191976 ;        7298;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194519;190.45.41.223  ;OK ;597026007976        ;Datos listos para ser enviados                                          
728191976 ;        7298;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194519;190.45.41.223  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
728191976 ;        7298;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194521;190.45.41.223  ;OK ;597026007976        ;Datos validados                                                         
728191976 ;        7298;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194521;190.45.41.223  ;OK ;597026007976        ;Token=e0b0ce8afa25d2eaff9fda6bc734c18678f2fcce1978d5a0ad68b58a278671ae  
728191976 ;        7298;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194521;190.45.41.223  ;OK ;597026007976        ;Redireccion web                                                         
728191976 ;        7298;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;194521;190.45.41.223  ;OK ;597026007976        ;Todo OK                                                                 
          ;        7299;   ;resultado ;Desencriptando                          ;11112015      ;194532;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        7299;   ;resultado ;Validacion                              ;11112015      ;194532;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        7299;   ;resultado ;100000063                               ;11112015      ;194532;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        7299;   ;resultado ;100000063                               ;11112015      ;194532;200.10.12.55   ;OK ;                    ;http://magento-dev.kongo.cl/wakeup/cierre.php                           
728191976 ;        7299;   ;transacc  ;728191976                               ;11112015      ;194532;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
728191976 ;        7299;   ;resultado ;logro abrir_conexion                    ;11112015      ;194532;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
728191976 ;        7299;   ;transacc  ;728191976                               ;11112015      ;194532;200.10.12.55   ;OK ;597026007976        ;POST a url http://magento-dev.kongo.cl/wakeup/cierre.php                
728191976 ;        7299;   ;transacc  ;728191976                               ;11112015      ;194532;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        7301;   ;check_mac ;                                        ;11112015      ;194532;EMPTY          ;OK ;                    ;Todo OK                                                                 
728191976 ;        7299;   ;transacc  ;728191976                               ;11112015      ;194532;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
728191976 ;        7299;   ;resultado ;100000063                               ;11112015      ;194532;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
728191976 ;        7299;   ;resultado ;100000063                               ;11112015      ;194532;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
728191976 ;        7299;   ;resultado ;100000063                               ;11112015      ;194532;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;        7585;   ;Filtro    ;Inicio                                  ;11112015      ;222823;201.246.118.73 ;OK ;                    ;Inicio de filtrado                                                      
          ;        7585;   ;Filtro    ;tbk_param.txt                           ;11112015      ;222823;201.246.118.73 ;OK ;                    ;Archivo parseado                                                        
          ;        7585;   ;Filtro    ;Terminado                               ;11112015      ;222823;201.246.118.73 ;OK ;                    ;Datos Filtrados con exito                                               
729170395 ;        7585;   ;pago      ;inicio                                  ;11112015      ;222823;201.246.118.73 ;OK ;597026007976        ;Parseo realizado                                                        
729170395 ;        7585;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;222823;201.246.118.73 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
729170395 ;        7585;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;222823;201.246.118.73 ;OK ;597026007976        ;Mac generado                                                            
729170395 ;        7585;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;222823;201.246.118.73 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
729170395 ;        7585;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;222823;201.246.118.73 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
729170395 ;        7585;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;222823;201.246.118.73 ;OK ;597026007976        ;Datos listos para ser enviados                                          
729170395 ;        7585;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;222823;201.246.118.73 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
729170395 ;        7585;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;222825;201.246.118.73 ;OK ;597026007976        ;Datos validados                                                         
729170395 ;        7585;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;222825;201.246.118.73 ;OK ;597026007976        ;Token=e975a063a96089dc034c945f51d212e6a6778e13cda5ea0731e51267ab0b6f84  
729170395 ;        7585;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;222825;201.246.118.73 ;OK ;597026007976        ;Redireccion web                                                         
729170395 ;        7585;   ;pago      ;https://certificacion.webpay.cl         ;11112015      ;222825;201.246.118.73 ;OK ;597026007976        ;Todo OK                                                                 
          ;        7586;   ;resultado ;Desencriptando                          ;11112015      ;222846;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        7586;   ;resultado ;Validacion                              ;11112015      ;222846;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        7586;   ;resultado ;100000064                               ;11112015      ;222846;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        7586;   ;resultado ;100000064                               ;11112015      ;222846;200.10.12.55   ;OK ;                    ;http://magento-dev.kongo.cl/wakeup/cierre.php                           
729170395 ;        7586;   ;transacc  ;729170395                               ;11112015      ;222846;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
729170395 ;        7586;   ;resultado ;logro abrir_conexion                    ;11112015      ;222846;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
729170395 ;        7586;   ;transacc  ;729170395                               ;11112015      ;222846;200.10.12.55   ;OK ;597026007976        ;POST a url http://magento-dev.kongo.cl/wakeup/cierre.php                
729170395 ;        7586;   ;transacc  ;729170395                               ;11112015      ;222846;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        7588;   ;check_mac ;                                        ;11112015      ;222846;EMPTY          ;OK ;                    ;Todo OK                                                                 
729170395 ;        7586;   ;transacc  ;729170395                               ;11112015      ;222846;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
729170395 ;        7586;   ;resultado ;100000064                               ;11112015      ;222846;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
729170395 ;        7586;   ;resultado ;100000064                               ;11112015      ;222846;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
729170395 ;        7586;   ;resultado ;100000064                               ;11112015      ;222846;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
