          ;       17855;   ;Filtro    ;Inicio                                  ;10012014      ;001526;190.164.95.84  ;OK ;                    ;Inicio de filtrado                                                      
9323726407;       17855;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001530;190.164.95.84  ;OK ;597026007976        ;Todo OK                                                                 
          ;       17922;   ;Filtro    ;Inicio                                  ;10012014      ;001651;190.164.95.84  ;OK ;                    ;Inicio de filtrado                                                      
          ;       17922;   ;Filtro    ;tbk_param.txt                           ;10012014      ;001651;190.164.95.84  ;OK ;                    ;Archivo parseado                                                        
          ;       17922;   ;Filtro    ;Terminado                               ;10012014      ;001651;190.164.95.84  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       17922;   ;sanitiza  ;inicio                                  ;10012014      ;001651;190.164.95.84  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       17922;   ;sanitiza  ;Array                                   ;10012014      ;001651;190.164.95.84  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       17922;   ;sanitiza  ;Fin                                     ;10012014      ;001651;190.164.95.84  ;Ok ;                    ;Sanitizacion exitosa                                                    
9323811477;       17922;   ;pago      ;inicio                                  ;10012014      ;001651;190.164.95.84  ;OK ;597026007976        ;Parseo realizado                                                        
9323811477;       17922;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001651;190.164.95.84  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9323811477;       17922;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001651;190.164.95.84  ;OK ;597026007976        ;Mac generado                                                            
9323811477;       17922;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001651;190.164.95.84  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9323811477;       17922;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001651;190.164.95.84  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9323811477;       17922;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001651;190.164.95.84  ;OK ;597026007976        ;Datos listos para ser enviados                                          
9323811477;       17922;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001651;190.164.95.84  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9323811477;       17922;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001654;190.164.95.84  ;OK ;597026007976        ;Datos validados                                                         
9323811477;       17922;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001654;190.164.95.84  ;OK ;597026007976        ;Token=e08674303f7c3d4fd5354a8a6cd1522900d5ea7b81a66496cc5704b60b48a1ce  
9323811477;       17922;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001654;190.164.95.84  ;OK ;597026007976        ;Redireccion web                                                         
9323811477;       17922;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001654;190.164.95.84  ;OK ;597026007976        ;Todo OK                                                                 
          ;       18060;   ;Filtro    ;Inicio                                  ;10012014      ;001941;190.164.95.84  ;OK ;                    ;Inicio de filtrado                                                      
          ;       18060;   ;Filtro    ;tbk_param.txt                           ;10012014      ;001941;190.164.95.84  ;OK ;                    ;Archivo parseado                                                        
          ;       18060;   ;Filtro    ;Terminado                               ;10012014      ;001941;190.164.95.84  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       18060;   ;sanitiza  ;inicio                                  ;10012014      ;001941;190.164.95.84  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       18060;   ;sanitiza  ;Array                                   ;10012014      ;001941;190.164.95.84  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       18060;   ;sanitiza  ;Fin                                     ;10012014      ;001941;190.164.95.84  ;Ok ;                    ;Sanitizacion exitosa                                                    
9323981721;       18060;   ;pago      ;inicio                                  ;10012014      ;001941;190.164.95.84  ;OK ;597026007976        ;Parseo realizado                                                        
9323981721;       18060;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001941;190.164.95.84  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9323981721;       18060;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001941;190.164.95.84  ;OK ;597026007976        ;Mac generado                                                            
9323981721;       18060;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001941;190.164.95.84  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9323981721;       18060;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001941;190.164.95.84  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9323981721;       18060;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001941;190.164.95.84  ;OK ;597026007976        ;Datos listos para ser enviados                                          
9323981721;       18060;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001941;190.164.95.84  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9323981721;       18060;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001944;190.164.95.84  ;OK ;597026007976        ;Datos validados                                                         
9323981721;       18060;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001944;190.164.95.84  ;OK ;597026007976        ;Token=ee1ced8cb669dc9aec65a819ce8333507b630cb00359514b8c86bf7c20366b98  
9323981721;       18060;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001944;190.164.95.84  ;OK ;597026007976        ;Redireccion web                                                         
9323981721;       18060;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;001944;190.164.95.84  ;OK ;597026007976        ;Todo OK                                                                 
          ;       18148;   ;Filtro    ;Inicio                                  ;10012014      ;002117;190.164.95.84  ;OK ;                    ;Inicio de filtrado                                                      
          ;       18148;   ;Filtro    ;tbk_param.txt                           ;10012014      ;002117;190.164.95.84  ;OK ;                    ;Archivo parseado                                                        
          ;       18148;   ;Filtro    ;Terminado                               ;10012014      ;002117;190.164.95.84  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       18148;   ;sanitiza  ;inicio                                  ;10012014      ;002117;190.164.95.84  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       18148;   ;sanitiza  ;Array                                   ;10012014      ;002117;190.164.95.84  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       18148;   ;sanitiza  ;Fin                                     ;10012014      ;002117;190.164.95.84  ;Ok ;                    ;Sanitizacion exitosa                                                    
9324077899;       18148;   ;pago      ;inicio                                  ;10012014      ;002117;190.164.95.84  ;OK ;597026007976        ;Parseo realizado                                                        
9324077899;       18148;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002117;190.164.95.84  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9324077899;       18148;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002117;190.164.95.84  ;OK ;597026007976        ;Mac generado                                                            
9324077899;       18148;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002117;190.164.95.84  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9324077899;       18148;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002117;190.164.95.84  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9324077899;       18148;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002117;190.164.95.84  ;OK ;597026007976        ;Datos listos para ser enviados                                          
9324077899;       18148;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002117;190.164.95.84  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9324077899;       18148;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002120;190.164.95.84  ;OK ;597026007976        ;Datos validados                                                         
9324077899;       18148;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002120;190.164.95.84  ;OK ;597026007976        ;Token=e1009cfac06580d5463648b7551753f5a345648a4e405ea33727bed81a8ff0f0  
9324077899;       18148;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002120;190.164.95.84  ;OK ;597026007976        ;Redireccion web                                                         
9324077899;       18148;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002120;190.164.95.84  ;OK ;597026007976        ;Todo OK                                                                 
          ;       18226;   ;Filtro    ;Inicio                                  ;10012014      ;002232;190.164.95.84  ;OK ;                    ;Inicio de filtrado                                                      
          ;       18226;   ;Filtro    ;tbk_param.txt                           ;10012014      ;002232;190.164.95.84  ;OK ;                    ;Archivo parseado                                                        
          ;       18226;   ;Filtro    ;Terminado                               ;10012014      ;002232;190.164.95.84  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       18226;   ;sanitiza  ;inicio                                  ;10012014      ;002232;190.164.95.84  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       18226;   ;sanitiza  ;Array                                   ;10012014      ;002232;190.164.95.84  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       18226;   ;sanitiza  ;Fin                                     ;10012014      ;002232;190.164.95.84  ;Ok ;                    ;Sanitizacion exitosa                                                    
9324152281;       18226;   ;pago      ;inicio                                  ;10012014      ;002232;190.164.95.84  ;OK ;597026007976        ;Parseo realizado                                                        
9324152281;       18226;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002232;190.164.95.84  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9324152281;       18226;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002232;190.164.95.84  ;OK ;597026007976        ;Mac generado                                                            
9324152281;       18226;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002232;190.164.95.84  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9324152281;       18226;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002232;190.164.95.84  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9324152281;       18226;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002232;190.164.95.84  ;OK ;597026007976        ;Datos listos para ser enviados                                          
9324152281;       18226;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002232;190.164.95.84  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9324152281;       18226;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002234;190.164.95.84  ;OK ;597026007976        ;Datos validados                                                         
9324152281;       18226;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002234;190.164.95.84  ;OK ;597026007976        ;Token=e8f981e2e0a6e177a519f13dd4fb44fda8ad13efb2d8cc48197bb98ae2592b11  
9324152281;       18226;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002234;190.164.95.84  ;OK ;597026007976        ;Redireccion web                                                         
9324152281;       18226;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;002234;190.164.95.84  ;OK ;597026007976        ;Todo OK                                                                 
          ;       18260;   ;resultado ;Desencriptando                          ;10012014      ;002312;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       18260;   ;resultado ;Validacion                              ;10012014      ;002312;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       18260;   ;resultado ;100000032                               ;10012014      ;002312;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       18260;   ;resultado ;100000032                               ;10012014      ;002312;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
9324152281;       18260;   ;transacc  ;9324152281                              ;10012014      ;002312;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
9324152281;       18260;   ;resultado ;logro abrir_conexion                    ;10012014      ;002312;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
9324152281;       18260;   ;transacc  ;9324152281                              ;10012014      ;002312;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
9324152281;       18260;   ;transacc  ;9324152281                              ;10012014      ;002312;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       18263;   ;check_mac ;                                        ;10012014      ;002312;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
9324152281;       18260;   ;transacc  ;9324152281                              ;10012014      ;002313;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
9324152281;       18260;   ;resultado ;100000032                               ;10012014      ;002313;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
9324152281;       18260;   ;resultado ;100000032                               ;10012014      ;002313;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
9324152281;       18260;   ;resultado ;100000032                               ;10012014      ;002313;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       19946;   ;Filtro    ;Inicio                                  ;10012014      ;004511;190.164.95.84  ;OK ;                    ;Inicio de filtrado                                                      
          ;       19946;   ;Filtro    ;tbk_param.txt                           ;10012014      ;004511;190.164.95.84  ;OK ;                    ;Archivo parseado                                                        
          ;       19946;   ;Filtro    ;Terminado                               ;10012014      ;004511;190.164.95.84  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       19946;   ;sanitiza  ;inicio                                  ;10012014      ;004511;190.164.95.84  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       19946;   ;sanitiza  ;Array                                   ;10012014      ;004511;190.164.95.84  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       19946;   ;sanitiza  ;Fin                                     ;10012014      ;004511;190.164.95.84  ;Ok ;                    ;Sanitizacion exitosa                                                    
9325511768;       19946;   ;pago      ;inicio                                  ;10012014      ;004511;190.164.95.84  ;OK ;597026007976        ;Parseo realizado                                                        
9325511768;       19946;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004511;190.164.95.84  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9325511768;       19946;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004511;190.164.95.84  ;OK ;597026007976        ;Mac generado                                                            
9325511768;       19946;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004511;190.164.95.84  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9325511768;       19946;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004511;190.164.95.84  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9325511768;       19946;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004511;190.164.95.84  ;OK ;597026007976        ;Datos listos para ser enviados                                          
9325511768;       19946;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004511;190.164.95.84  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9325511768;       19946;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004514;190.164.95.84  ;OK ;597026007976        ;Datos validados                                                         
9325511768;       19946;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004514;190.164.95.84  ;OK ;597026007976        ;Token=eec06bd764fe2a97a3f4853907582d3f9d235e3286062ff55ce0a08094992c82  
9325511768;       19946;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004514;190.164.95.84  ;OK ;597026007976        ;Redireccion web                                                         
9325511768;       19946;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004514;190.164.95.84  ;OK ;597026007976        ;Todo OK                                                                 
          ;       19977;   ;Filtro    ;Inicio                                  ;10012014      ;004554;190.164.95.84  ;OK ;                    ;Inicio de filtrado                                                      
          ;       19977;   ;Filtro    ;tbk_param.txt                           ;10012014      ;004554;190.164.95.84  ;OK ;                    ;Archivo parseado                                                        
          ;       19977;   ;Filtro    ;Terminado                               ;10012014      ;004554;190.164.95.84  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       19977;   ;sanitiza  ;inicio                                  ;10012014      ;004554;190.164.95.84  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       19977;   ;sanitiza  ;Array                                   ;10012014      ;004554;190.164.95.84  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       19977;   ;sanitiza  ;Fin                                     ;10012014      ;004554;190.164.95.84  ;Ok ;                    ;Sanitizacion exitosa                                                    
9325554802;       19977;   ;pago      ;inicio                                  ;10012014      ;004554;190.164.95.84  ;OK ;597026007976        ;Parseo realizado                                                        
9325554802;       19977;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004554;190.164.95.84  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9325554802;       19977;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004554;190.164.95.84  ;OK ;597026007976        ;Mac generado                                                            
9325554802;       19977;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004554;190.164.95.84  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9325554802;       19977;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004554;190.164.95.84  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9325554802;       19977;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004554;190.164.95.84  ;OK ;597026007976        ;Datos listos para ser enviados                                          
9325554802;       19977;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004554;190.164.95.84  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9325554802;       19977;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004557;190.164.95.84  ;OK ;597026007976        ;Datos validados                                                         
9325554802;       19977;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004557;190.164.95.84  ;OK ;597026007976        ;Token=e90337d874dc069e9a953d5bc7104ebc2e479be9270f640f4905941509709c4e  
9325554802;       19977;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004557;190.164.95.84  ;OK ;597026007976        ;Redireccion web                                                         
9325554802;       19977;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004557;190.164.95.84  ;OK ;597026007976        ;Todo OK                                                                 
          ;       19978;   ;resultado ;Desencriptando                          ;10012014      ;004609;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       19978;   ;resultado ;Validacion                              ;10012014      ;004609;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       19978;   ;resultado ;100000034                               ;10012014      ;004609;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       19978;   ;resultado ;100000034                               ;10012014      ;004609;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
9325554802;       19978;   ;transacc  ;9325554802                              ;10012014      ;004609;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
9325554802;       19978;   ;resultado ;logro abrir_conexion                    ;10012014      ;004609;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
9325554802;       19978;   ;transacc  ;9325554802                              ;10012014      ;004609;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
9325554802;       19978;   ;transacc  ;9325554802                              ;10012014      ;004609;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       19981;   ;check_mac ;                                        ;10012014      ;004609;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
9325554802;       19978;   ;transacc  ;9325554802                              ;10012014      ;004609;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
9325554802;       19978;   ;resultado ;100000034                               ;10012014      ;004609;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
9325554802;       19978;   ;resultado ;100000034                               ;10012014      ;004609;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
9325554802;       19978;   ;resultado ;100000034                               ;10012014      ;004609;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       20097;   ;Filtro    ;Inicio                                  ;10012014      ;004916;190.164.95.84  ;OK ;                    ;Inicio de filtrado                                                      
          ;       20097;   ;Filtro    ;tbk_param.txt                           ;10012014      ;004916;190.164.95.84  ;OK ;                    ;Archivo parseado                                                        
          ;       20097;   ;Filtro    ;Terminado                               ;10012014      ;004916;190.164.95.84  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       20097;   ;sanitiza  ;inicio                                  ;10012014      ;004916;190.164.95.84  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       20097;   ;sanitiza  ;Array                                   ;10012014      ;004916;190.164.95.84  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       20097;   ;sanitiza  ;Fin                                     ;10012014      ;004916;190.164.95.84  ;Ok ;                    ;Sanitizacion exitosa                                                    
9325756607;       20097;   ;pago      ;inicio                                  ;10012014      ;004916;190.164.95.84  ;OK ;597026007976        ;Parseo realizado                                                        
9325756607;       20097;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004916;190.164.95.84  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9325756607;       20097;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004916;190.164.95.84  ;OK ;597026007976        ;Mac generado                                                            
9325756607;       20097;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004916;190.164.95.84  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9325756607;       20097;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004916;190.164.95.84  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9325756607;       20097;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004916;190.164.95.84  ;OK ;597026007976        ;Datos listos para ser enviados                                          
9325756607;       20097;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004916;190.164.95.84  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9325756607;       20097;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004919;190.164.95.84  ;OK ;597026007976        ;Datos validados                                                         
9325756607;       20097;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004919;190.164.95.84  ;OK ;597026007976        ;Token=e86dd158aac4e9be7ecd9ee34f330c376477a23fb9c7dd2e17a709be288632af  
9325756607;       20097;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004919;190.164.95.84  ;OK ;597026007976        ;Redireccion web                                                         
9325756607;       20097;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;004919;190.164.95.84  ;OK ;597026007976        ;Todo OK                                                                 
          ;       20098;   ;resultado ;Desencriptando                          ;10012014      ;004934;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       20098;   ;resultado ;Validacion                              ;10012014      ;004934;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       20098;   ;resultado ;100000035                               ;10012014      ;004934;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       20098;   ;resultado ;100000035                               ;10012014      ;004934;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
9325756607;       20098;   ;transacc  ;9325756607                              ;10012014      ;004934;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
9325756607;       20098;   ;resultado ;logro abrir_conexion                    ;10012014      ;004934;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
9325756607;       20098;   ;transacc  ;9325756607                              ;10012014      ;004934;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
9325756607;       20098;   ;transacc  ;9325756607                              ;10012014      ;004934;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       20101;   ;check_mac ;                                        ;10012014      ;004935;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
9325756607;       20098;   ;transacc  ;9325756607                              ;10012014      ;004935;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
9325756607;       20098;   ;resultado ;100000035                               ;10012014      ;004935;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
9325756607;       20098;   ;resultado ;100000035                               ;10012014      ;004935;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
9325756607;       20098;   ;resultado ;100000035                               ;10012014      ;004935;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       20230;   ;Filtro    ;Inicio                                  ;10012014      ;005536;190.164.95.84  ;OK ;                    ;Inicio de filtrado                                                      
          ;       20230;   ;Filtro    ;tbk_param.txt                           ;10012014      ;005536;190.164.95.84  ;OK ;                    ;Archivo parseado                                                        
          ;       20230;   ;Filtro    ;Terminado                               ;10012014      ;005536;190.164.95.84  ;OK ;                    ;Datos Filtrados con exito                                               
          ;       20230;   ;sanitiza  ;inicio                                  ;10012014      ;005536;190.164.95.84  ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       20230;   ;sanitiza  ;Array                                   ;10012014      ;005536;190.164.95.84  ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       20230;   ;sanitiza  ;Fin                                     ;10012014      ;005536;190.164.95.84  ;Ok ;                    ;Sanitizacion exitosa                                                    
9326136942;       20230;   ;pago      ;inicio                                  ;10012014      ;005536;190.164.95.84  ;OK ;597026007976        ;Parseo realizado                                                        
9326136942;       20230;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005536;190.164.95.84  ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9326136942;       20230;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005536;190.164.95.84  ;OK ;597026007976        ;Mac generado                                                            
9326136942;       20230;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005536;190.164.95.84  ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9326136942;       20230;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005536;190.164.95.84  ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9326136942;       20230;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005536;190.164.95.84  ;OK ;597026007976        ;Datos listos para ser enviados                                          
9326136942;       20230;   ;pago      ;https://certificacion.webpay.cl         ;10012014      ;005536;190.164.95.84  ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
