          ;        9674;   ;Filtro    ;Inicio                                  ;28102013      ;003644;190.20.234.94  ;OK ;                    ;Inicio de filtrado                                                      
          ;        9692;   ;resultado ;Validacion                              ;28102013      ;003703;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        9692;   ;resultado ;100000001                               ;28102013      ;003703;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        9692;   ;resultado ;100000001                               ;28102013      ;003703;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
2931404777;        9692;   ;transacc  ;2931404777                              ;28102013      ;003703;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
2931404777;        9692;   ;resultado ;logro abrir_conexion                    ;28102013      ;003703;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
2931404777;        9692;   ;transacc  ;2931404777                              ;28102013      ;003703;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
2931404777;        9692;   ;transacc  ;2931404777                              ;28102013      ;003703;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        9695;   ;check_mac ;                                        ;28102013      ;003703;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
2931404777;        9692;   ;transacc  ;2931404777                              ;28102013      ;003703;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
2931404777;        9692;   ;resultado ;100000001                               ;28102013      ;003703;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
2931404777;        9692;   ;resultado ;100000001                               ;28102013      ;003703;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
2931404777;        9692;   ;resultado ;100000001                               ;28102013      ;003703;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       21795;   ;Filtro    ;Inicio                                  ;28102013      ;154530;190.164.186.29 ;OK ;                    ;Inicio de filtrado                                                      
          ;       21795;   ;Filtro    ;tbk_param.txt                           ;28102013      ;154530;190.164.186.29 ;OK ;                    ;Archivo parseado                                                        
          ;       21795;   ;Filtro    ;Terminado                               ;28102013      ;154530;190.164.186.29 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       21795;   ;sanitiza  ;inicio                                  ;28102013      ;154530;190.164.186.29 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       21795;   ;sanitiza  ;Array                                   ;28102013      ;154530;190.164.186.29 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       21795;   ;sanitiza  ;Fin                                     ;28102013      ;154530;190.164.186.29 ;Ok ;                    ;Sanitizacion exitosa                                                    
2985930084;       21795;   ;pago      ;inicio                                  ;28102013      ;154530;190.164.186.29 ;OK ;597026007976        ;Parseo realizado                                                        
2985930084;       21795;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;154530;190.164.186.29 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
2985930084;       21795;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;154530;190.164.186.29 ;OK ;597026007976        ;Mac generado                                                            
2985930084;       21795;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;154530;190.164.186.29 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
2985930084;       21795;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;154530;190.164.186.29 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
2985930084;       21795;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;154530;190.164.186.29 ;OK ;597026007976        ;Datos listos para ser enviados                                          
2985930084;       21795;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;154530;190.164.186.29 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
2985930084;       21795;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;154533;190.164.186.29 ;OK ;597026007976        ;Datos validados                                                         
2985930084;       21795;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;154533;190.164.186.29 ;OK ;597026007976        ;Token=ea3ba0af10d4861c0f27a00603025b335db343a941d8dcf90d8620f997b41d3c  
2985930084;       21795;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;154533;190.164.186.29 ;OK ;597026007976        ;Redireccion web                                                         
2985930084;       21795;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;154533;190.164.186.29 ;OK ;597026007976        ;Todo OK                                                                 
          ;       21799;   ;resultado ;Desencriptando                          ;28102013      ;154549;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       21799;   ;resultado ;Validacion                              ;28102013      ;154549;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       21799;   ;resultado ;100000002                               ;28102013      ;154549;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       21799;   ;resultado ;100000002                               ;28102013      ;154549;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
2985930084;       21799;   ;transacc  ;2985930084                              ;28102013      ;154549;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
2985930084;       21799;   ;resultado ;logro abrir_conexion                    ;28102013      ;154549;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
2985930084;       21799;   ;transacc  ;2985930084                              ;28102013      ;154549;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
2985930084;       21799;   ;transacc  ;2985930084                              ;28102013      ;154549;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       21803;   ;check_mac ;                                        ;28102013      ;154549;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
2985930084;       21799;   ;transacc  ;2985930084                              ;28102013      ;154549;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
2985930084;       21799;   ;resultado ;100000002                               ;28102013      ;154549;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
2985930084;       21799;   ;resultado ;100000002                               ;28102013      ;154549;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
2985930084;       21799;   ;resultado ;100000002                               ;28102013      ;154549;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       25697;   ;Filtro    ;Inicio                                  ;28102013      ;163936;190.164.186.29 ;OK ;                    ;Inicio de filtrado                                                      
          ;       25697;   ;Filtro    ;tbk_param.txt                           ;28102013      ;163936;190.164.186.29 ;OK ;                    ;Archivo parseado                                                        
          ;       25697;   ;Filtro    ;Terminado                               ;28102013      ;163936;190.164.186.29 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       25697;   ;sanitiza  ;inicio                                  ;28102013      ;163936;190.164.186.29 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       25697;   ;sanitiza  ;Array                                   ;28102013      ;163936;190.164.186.29 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       25697;   ;sanitiza  ;Fin                                     ;28102013      ;163936;190.164.186.29 ;Ok ;                    ;Sanitizacion exitosa                                                    
2989176902;       25697;   ;pago      ;inicio                                  ;28102013      ;163936;190.164.186.29 ;OK ;597026007976        ;Parseo realizado                                                        
2989176902;       25697;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;163936;190.164.186.29 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
2989176902;       25697;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;163936;190.164.186.29 ;OK ;597026007976        ;Mac generado                                                            
2989176902;       25697;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;163936;190.164.186.29 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
2989176902;       25697;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;163936;190.164.186.29 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
2989176902;       25697;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;163936;190.164.186.29 ;OK ;597026007976        ;Datos listos para ser enviados                                          
2989176902;       25697;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;163936;190.164.186.29 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
2989176902;       25697;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;163940;190.164.186.29 ;OK ;597026007976        ;Datos validados                                                         
2989176902;       25697;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;163940;190.164.186.29 ;OK ;597026007976        ;Token=e48103b35d4171be74af75c78aa5dedee3d6c134b7d7961a1ea57396adb21f23  
2989176902;       25697;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;163940;190.164.186.29 ;OK ;597026007976        ;Redireccion web                                                         
2989176902;       25697;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;163940;190.164.186.29 ;OK ;597026007976        ;Todo OK                                                                 
          ;       25700;   ;resultado ;Desencriptando                          ;28102013      ;163954;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       25700;   ;resultado ;Validacion                              ;28102013      ;163954;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       25700;   ;resultado ;100000003                               ;28102013      ;163954;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       25700;   ;resultado ;100000003                               ;28102013      ;163954;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
2989176902;       25700;   ;transacc  ;2989176902                              ;28102013      ;163954;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
2989176902;       25700;   ;resultado ;logro abrir_conexion                    ;28102013      ;163954;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
2989176902;       25700;   ;transacc  ;2989176902                              ;28102013      ;163954;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
2989176902;       25700;   ;transacc  ;2989176902                              ;28102013      ;163954;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       25703;   ;check_mac ;                                        ;28102013      ;163955;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
2989176902;       25700;   ;transacc  ;2989176902                              ;28102013      ;163955;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
2989176902;       25700;   ;resultado ;100000003                               ;28102013      ;163955;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
2989176902;       25700;   ;resultado ;100000003                               ;28102013      ;163955;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
2989176902;       25700;   ;resultado ;100000003                               ;28102013      ;163955;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;        9966;   ;Filtro    ;Inicio                                  ;28102013      ;202811;190.164.186.29 ;OK ;                    ;Inicio de filtrado                                                      
          ;        9966;   ;Filtro    ;tbk_param.txt                           ;28102013      ;202811;190.164.186.29 ;OK ;                    ;Archivo parseado                                                        
          ;        9966;   ;Filtro    ;Terminado                               ;28102013      ;202811;190.164.186.29 ;OK ;                    ;Datos Filtrados con exito                                               
          ;        9966;   ;sanitiza  ;inicio                                  ;28102013      ;202811;190.164.186.29 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;        9966;   ;sanitiza  ;Array                                   ;28102013      ;202811;190.164.186.29 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;        9966;   ;sanitiza  ;Fin                                     ;28102013      ;202811;190.164.186.29 ;Ok ;                    ;Sanitizacion exitosa                                                    
3002891675;        9966;   ;pago      ;inicio                                  ;28102013      ;202811;190.164.186.29 ;OK ;597026007976        ;Parseo realizado                                                        
3002891675;        9966;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;202811;190.164.186.29 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
3002891675;        9966;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;202811;190.164.186.29 ;OK ;597026007976        ;Mac generado                                                            
3002891675;        9966;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;202811;190.164.186.29 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
3002891675;        9966;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;202811;190.164.186.29 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
3002891675;        9966;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;202811;190.164.186.29 ;OK ;597026007976        ;Datos listos para ser enviados                                          
3002891675;        9966;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;202811;190.164.186.29 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
3002891675;        9966;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;202815;190.164.186.29 ;OK ;597026007976        ;Datos validados                                                         
3002891675;        9966;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;202815;190.164.186.29 ;OK ;597026007976        ;Token=e5ec43a65f4b35069845d40b8af1dff26dec477df4fd3134f5a6ffc4953a4965  
3002891675;        9966;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;202815;190.164.186.29 ;OK ;597026007976        ;Redireccion web                                                         
3002891675;        9966;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;202815;190.164.186.29 ;OK ;597026007976        ;Todo OK                                                                 
          ;        9996;   ;resultado ;Desencriptando                          ;28102013      ;202830;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        9996;   ;resultado ;Validacion                              ;28102013      ;202830;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        9996;   ;resultado ;100000004                               ;28102013      ;202830;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        9996;   ;resultado ;100000004                               ;28102013      ;202830;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
3002891675;        9996;   ;transacc  ;3002891675                              ;28102013      ;202830;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
3002891675;        9996;   ;resultado ;logro abrir_conexion                    ;28102013      ;202830;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
3002891675;        9996;   ;transacc  ;3002891675                              ;28102013      ;202830;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
3002891675;        9996;   ;transacc  ;3002891675                              ;28102013      ;202830;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        9999;   ;check_mac ;                                        ;28102013      ;202830;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
3002891675;        9996;   ;transacc  ;3002891675                              ;28102013      ;202831;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
3002891675;        9996;   ;resultado ;100000004                               ;28102013      ;202831;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
3002891675;        9996;   ;resultado ;100000004                               ;28102013      ;202831;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
3002891675;        9996;   ;resultado ;100000004                               ;28102013      ;202831;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       15408;   ;Filtro    ;Inicio                                  ;28102013      ;214658;190.164.186.29 ;OK ;                    ;Inicio de filtrado                                                      
          ;       15408;   ;Filtro    ;tbk_param.txt                           ;28102013      ;214658;190.164.186.29 ;OK ;                    ;Archivo parseado                                                        
          ;       15408;   ;Filtro    ;Terminado                               ;28102013      ;214658;190.164.186.29 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       15408;   ;sanitiza  ;inicio                                  ;28102013      ;214658;190.164.186.29 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       15408;   ;sanitiza  ;Array                                   ;28102013      ;214658;190.164.186.29 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       15408;   ;sanitiza  ;Fin                                     ;28102013      ;214658;190.164.186.29 ;Ok ;                    ;Sanitizacion exitosa                                                    
3007618470;       15408;   ;pago      ;inicio                                  ;28102013      ;214658;190.164.186.29 ;OK ;597026007976        ;Parseo realizado                                                        
3007618470;       15408;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;214658;190.164.186.29 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
3007618470;       15408;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;214658;190.164.186.29 ;OK ;597026007976        ;Mac generado                                                            
3007618470;       15408;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;214658;190.164.186.29 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
3007618470;       15408;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;214658;190.164.186.29 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
3007618470;       15408;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;214658;190.164.186.29 ;OK ;597026007976        ;Datos listos para ser enviados                                          
3007618470;       15408;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;214658;190.164.186.29 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
3007618470;       15408;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;214702;190.164.186.29 ;OK ;597026007976        ;Datos validados                                                         
3007618470;       15408;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;214702;190.164.186.29 ;OK ;597026007976        ;Token=e11babb3d6566119c9766d00375a66d832aa51216abab534c6d4642113a11b1a  
3007618470;       15408;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;214702;190.164.186.29 ;OK ;597026007976        ;Redireccion web                                                         
3007618470;       15408;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;214702;190.164.186.29 ;OK ;597026007976        ;Todo OK                                                                 
          ;       15420;   ;resultado ;Desencriptando                          ;28102013      ;214717;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       15420;   ;resultado ;Validacion                              ;28102013      ;214717;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       15420;   ;resultado ;100000006                               ;28102013      ;214717;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       15420;   ;resultado ;100000006                               ;28102013      ;214717;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
3007618470;       15420;   ;transacc  ;3007618470                              ;28102013      ;214717;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
3007618470;       15420;   ;resultado ;logro abrir_conexion                    ;28102013      ;214717;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
3007618470;       15420;   ;transacc  ;3007618470                              ;28102013      ;214717;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
3007618470;       15420;   ;transacc  ;3007618470                              ;28102013      ;214717;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       15423;   ;check_mac ;                                        ;28102013      ;214717;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
3007618470;       15420;   ;transacc  ;3007618470                              ;28102013      ;214717;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
3007618470;       15420;   ;resultado ;100000006                               ;28102013      ;214717;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
3007618470;       15420;   ;resultado ;100000006                               ;28102013      ;214717;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
3007618470;       15420;   ;resultado ;100000006                               ;28102013      ;214717;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       22459;   ;Filtro    ;Inicio                                  ;28102013      ;225639;190.164.186.29 ;OK ;                    ;Inicio de filtrado                                                      
          ;       22459;   ;Filtro    ;tbk_param.txt                           ;28102013      ;225639;190.164.186.29 ;OK ;                    ;Archivo parseado                                                        
          ;       22459;   ;Filtro    ;Terminado                               ;28102013      ;225639;190.164.186.29 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       22459;   ;sanitiza  ;inicio                                  ;28102013      ;225639;190.164.186.29 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       22459;   ;sanitiza  ;Array                                   ;28102013      ;225639;190.164.186.29 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       22459;   ;sanitiza  ;Fin                                     ;28102013      ;225639;190.164.186.29 ;Ok ;                    ;Sanitizacion exitosa                                                    
3011799878;       22459;   ;pago      ;inicio                                  ;28102013      ;225639;190.164.186.29 ;OK ;597026007976        ;Parseo realizado                                                        
3011799878;       22459;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;225639;190.164.186.29 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
3011799878;       22459;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;225639;190.164.186.29 ;OK ;597026007976        ;Mac generado                                                            
3011799878;       22459;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;225639;190.164.186.29 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
3011799878;       22459;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;225639;190.164.186.29 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
3011799878;       22459;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;225639;190.164.186.29 ;OK ;597026007976        ;Datos listos para ser enviados                                          
3011799878;       22459;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;225639;190.164.186.29 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
3011799878;       22459;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;225643;190.164.186.29 ;OK ;597026007976        ;Datos validados                                                         
3011799878;       22459;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;225643;190.164.186.29 ;OK ;597026007976        ;Token=ea5288942d839790834d343c579cadabc8985e4fe1f1596786d309775c9691b2  
3011799878;       22459;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;225643;190.164.186.29 ;OK ;597026007976        ;Redireccion web                                                         
3011799878;       22459;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;225643;190.164.186.29 ;OK ;597026007976        ;Todo OK                                                                 
          ;       22496;   ;resultado ;Desencriptando                          ;28102013      ;225658;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       22496;   ;resultado ;Validacion                              ;28102013      ;225658;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       22496;   ;resultado ;100000007                               ;28102013      ;225658;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       22496;   ;resultado ;100000007                               ;28102013      ;225658;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
3011799878;       22496;   ;transacc  ;3011799878                              ;28102013      ;225658;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
3011799878;       22496;   ;resultado ;logro abrir_conexion                    ;28102013      ;225658;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
3011799878;       22496;   ;transacc  ;3011799878                              ;28102013      ;225658;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
3011799878;       22496;   ;transacc  ;3011799878                              ;28102013      ;225658;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;       22500;   ;check_mac ;                                        ;28102013      ;225658;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
3011799878;       22496;   ;transacc  ;3011799878                              ;28102013      ;225658;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
3011799878;       22496;   ;resultado ;100000007                               ;28102013      ;225658;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
3011799878;       22496;   ;resultado ;100000007                               ;28102013      ;225658;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
3011799878;       22496;   ;resultado ;100000007                               ;28102013      ;225658;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       24503;   ;Filtro    ;Inicio                                  ;28102013      ;230956;190.164.186.29 ;OK ;                    ;Inicio de filtrado                                                      
          ;       24503;   ;Filtro    ;tbk_param.txt                           ;28102013      ;230956;190.164.186.29 ;OK ;                    ;Archivo parseado                                                        
          ;       24503;   ;Filtro    ;Terminado                               ;28102013      ;230956;190.164.186.29 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       24503;   ;sanitiza  ;inicio                                  ;28102013      ;230956;190.164.186.29 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       24503;   ;sanitiza  ;Array                                   ;28102013      ;230956;190.164.186.29 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       24503;   ;sanitiza  ;Fin                                     ;28102013      ;230956;190.164.186.29 ;Ok ;                    ;Sanitizacion exitosa                                                    
3012596295;       24503;   ;pago      ;inicio                                  ;28102013      ;230956;190.164.186.29 ;OK ;597026007976        ;Parseo realizado                                                        
3012596295;       24503;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;230956;190.164.186.29 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
3012596295;       24503;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;230956;190.164.186.29 ;OK ;597026007976        ;Mac generado                                                            
3012596295;       24503;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;230956;190.164.186.29 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
3012596295;       24503;   ;pago      ;https://certificacion.webpay.cl         ;28102013      ;230956;190.164.186.29 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
