          ;        7963;   ;Filtro    ;Inicio                                  ;14012014      ;230133;190.164.239.16 ;OK ;                    ;Inicio de filtrado                                                      
9751293927;        7963;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230136;190.164.239.16 ;OK ;597026007976        ;Token=eac4a559e2ba6084f2dd0e38fa5b63b74cc3896aa4151f29ed3f65e1004ca3d8  
9751293927;        7963;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230136;190.164.239.16 ;OK ;597026007976        ;Redireccion web                                                         
9751293927;        7963;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230136;190.164.239.16 ;OK ;597026007976        ;Todo OK                                                                 
          ;        7970;   ;resultado ;Desencriptando                          ;14012014      ;230150;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        7970;   ;resultado ;Validacion                              ;14012014      ;230150;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        7970;   ;resultado ;100000038                               ;14012014      ;230150;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        7970;   ;resultado ;100000038                               ;14012014      ;230150;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
9751293927;        7970;   ;transacc  ;9751293927                              ;14012014      ;230150;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
9751293927;        7970;   ;resultado ;logro abrir_conexion                    ;14012014      ;230150;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
9751293927;        7970;   ;transacc  ;9751293927                              ;14012014      ;230150;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
9751293927;        7970;   ;transacc  ;9751293927                              ;14012014      ;230150;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        7973;   ;check_mac ;                                        ;14012014      ;230150;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
9751293927;        7970;   ;transacc  ;9751293927                              ;14012014      ;230150;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
9751293927;        7970;   ;resultado ;100000038                               ;14012014      ;230150;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
9751293927;        7970;   ;resultado ;100000038                               ;14012014      ;230150;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
9751293927;        7970;   ;resultado ;100000038                               ;14012014      ;230150;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;        8042;   ;Filtro    ;Inicio                                  ;14012014      ;230324;190.164.239.16 ;OK ;                    ;Inicio de filtrado                                                      
          ;        8042;   ;Filtro    ;tbk_param.txt                           ;14012014      ;230324;190.164.239.16 ;OK ;                    ;Archivo parseado                                                        
          ;        8042;   ;Filtro    ;Terminado                               ;14012014      ;230324;190.164.239.16 ;OK ;                    ;Datos Filtrados con exito                                               
          ;        8042;   ;sanitiza  ;inicio                                  ;14012014      ;230324;190.164.239.16 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;        8042;   ;sanitiza  ;Array                                   ;14012014      ;230324;190.164.239.16 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;        8042;   ;sanitiza  ;Fin                                     ;14012014      ;230324;190.164.239.16 ;Ok ;                    ;Sanitizacion exitosa                                                    
9751404498;        8042;   ;pago      ;inicio                                  ;14012014      ;230324;190.164.239.16 ;OK ;597026007976        ;Parseo realizado                                                        
9751404498;        8042;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230324;190.164.239.16 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9751404498;        8042;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230324;190.164.239.16 ;OK ;597026007976        ;Mac generado                                                            
9751404498;        8042;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230324;190.164.239.16 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9751404498;        8042;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230324;190.164.239.16 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9751404498;        8042;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230324;190.164.239.16 ;OK ;597026007976        ;Datos listos para ser enviados                                          
9751404498;        8042;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230324;190.164.239.16 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9751404498;        8042;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230326;190.164.239.16 ;OK ;597026007976        ;Datos validados                                                         
9751404498;        8042;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230326;190.164.239.16 ;OK ;597026007976        ;Token=e28dc403c8fa7c1b62018a1ddde312cdcc62709b8488e9d24abdb17915641021  
9751404498;        8042;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230326;190.164.239.16 ;OK ;597026007976        ;Redireccion web                                                         
9751404498;        8042;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;230326;190.164.239.16 ;OK ;597026007976        ;Todo OK                                                                 
          ;        8052;   ;resultado ;Desencriptando                          ;14012014      ;230343;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        8052;   ;resultado ;Validacion                              ;14012014      ;230343;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        8052;   ;resultado ;100000039                               ;14012014      ;230343;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        8052;   ;resultado ;100000039                               ;14012014      ;230343;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
9751404498;        8052;   ;transacc  ;9751404498                              ;14012014      ;230343;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
9751404498;        8052;   ;resultado ;logro abrir_conexion                    ;14012014      ;230343;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
9751404498;        8052;   ;transacc  ;9751404498                              ;14012014      ;230343;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
9751404498;        8052;   ;transacc  ;9751404498                              ;14012014      ;230343;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        8055;   ;check_mac ;                                        ;14012014      ;230343;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
9751404498;        8052;   ;transacc  ;9751404498                              ;14012014      ;230343;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
9751404498;        8052;   ;resultado ;100000039                               ;14012014      ;230343;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
9751404498;        8052;   ;resultado ;100000039                               ;14012014      ;230343;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
9751404498;        8052;   ;resultado ;100000039                               ;14012014      ;230343;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;        9535;   ;Filtro    ;Inicio                                  ;14012014      ;231148;190.164.239.16 ;OK ;                    ;Inicio de filtrado                                                      
          ;        9535;   ;Filtro    ;tbk_param.txt                           ;14012014      ;231148;190.164.239.16 ;OK ;                    ;Archivo parseado                                                        
          ;        9535;   ;Filtro    ;Terminado                               ;14012014      ;231148;190.164.239.16 ;OK ;                    ;Datos Filtrados con exito                                               
          ;        9535;   ;sanitiza  ;inicio                                  ;14012014      ;231148;190.164.239.16 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;        9535;   ;sanitiza  ;Array                                   ;14012014      ;231148;190.164.239.16 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;        9535;   ;sanitiza  ;Fin                                     ;14012014      ;231148;190.164.239.16 ;Ok ;                    ;Sanitizacion exitosa                                                    
9751908216;        9535;   ;pago      ;inicio                                  ;14012014      ;231148;190.164.239.16 ;OK ;597026007976        ;Parseo realizado                                                        
9751908216;        9535;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231148;190.164.239.16 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9751908216;        9535;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231148;190.164.239.16 ;OK ;597026007976        ;Mac generado                                                            
9751908216;        9535;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231148;190.164.239.16 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9751908216;        9535;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231148;190.164.239.16 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9751908216;        9535;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231148;190.164.239.16 ;OK ;597026007976        ;Datos listos para ser enviados                                          
9751908216;        9535;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231148;190.164.239.16 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9751908216;        9535;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231151;190.164.239.16 ;OK ;597026007976        ;Datos validados                                                         
9751908216;        9535;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231151;190.164.239.16 ;OK ;597026007976        ;Token=e61f7d9264675bc4cabd0209ab1e9e068650a273951e29ec0103ce10403020ef  
9751908216;        9535;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231151;190.164.239.16 ;OK ;597026007976        ;Redireccion web                                                         
9751908216;        9535;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231151;190.164.239.16 ;OK ;597026007976        ;Todo OK                                                                 
          ;        9545;   ;resultado ;Desencriptando                          ;14012014      ;231224;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        9545;   ;resultado ;Validacion                              ;14012014      ;231224;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        9545;   ;resultado ;100000040                               ;14012014      ;231224;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        9545;   ;resultado ;100000040                               ;14012014      ;231224;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
9751908216;        9545;   ;transacc  ;9751908216                              ;14012014      ;231224;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
9751908216;        9545;   ;resultado ;logro abrir_conexion                    ;14012014      ;231224;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
9751908216;        9545;   ;transacc  ;9751908216                              ;14012014      ;231224;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
9751908216;        9545;   ;transacc  ;9751908216                              ;14012014      ;231224;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        9548;   ;check_mac ;                                        ;14012014      ;231224;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
9751908216;        9545;   ;transacc  ;9751908216                              ;14012014      ;231224;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
9751908216;        9545;   ;resultado ;100000040                               ;14012014      ;231224;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
9751908216;        9545;   ;resultado ;100000040                               ;14012014      ;231224;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
9751908216;        9545;   ;resultado ;100000040                               ;14012014      ;231224;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;        9626;   ;Filtro    ;Inicio                                  ;14012014      ;231413;190.164.239.16 ;OK ;                    ;Inicio de filtrado                                                      
          ;        9626;   ;Filtro    ;tbk_param.txt                           ;14012014      ;231413;190.164.239.16 ;OK ;                    ;Archivo parseado                                                        
          ;        9626;   ;Filtro    ;Terminado                               ;14012014      ;231413;190.164.239.16 ;OK ;                    ;Datos Filtrados con exito                                               
          ;        9626;   ;sanitiza  ;inicio                                  ;14012014      ;231413;190.164.239.16 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;        9626;   ;sanitiza  ;Array                                   ;14012014      ;231413;190.164.239.16 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;        9626;   ;sanitiza  ;Fin                                     ;14012014      ;231413;190.164.239.16 ;Ok ;                    ;Sanitizacion exitosa                                                    
9752053208;        9626;   ;pago      ;inicio                                  ;14012014      ;231413;190.164.239.16 ;OK ;597026007976        ;Parseo realizado                                                        
9752053208;        9626;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231413;190.164.239.16 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9752053208;        9626;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231413;190.164.239.16 ;OK ;597026007976        ;Mac generado                                                            
9752053208;        9626;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231413;190.164.239.16 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9752053208;        9626;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231413;190.164.239.16 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9752053208;        9626;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231413;190.164.239.16 ;OK ;597026007976        ;Datos listos para ser enviados                                          
9752053208;        9626;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231413;190.164.239.16 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9752053208;        9626;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231415;190.164.239.16 ;OK ;597026007976        ;Datos validados                                                         
9752053208;        9626;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231415;190.164.239.16 ;OK ;597026007976        ;Token=eb3cc1c058883a1dc964a00197449c7cf1ed5cb7c20ef0d7fa464e4f6b0da8ee  
9752053208;        9626;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231415;190.164.239.16 ;OK ;597026007976        ;Redireccion web                                                         
9752053208;        9626;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231415;190.164.239.16 ;OK ;597026007976        ;Todo OK                                                                 
          ;        9646;   ;resultado ;Desencriptando                          ;14012014      ;231448;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        9646;   ;resultado ;Validacion                              ;14012014      ;231448;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        9646;   ;resultado ;100000041                               ;14012014      ;231448;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        9646;   ;resultado ;100000041                               ;14012014      ;231448;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
9752053208;        9646;   ;transacc  ;9752053208                              ;14012014      ;231448;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
9752053208;        9646;   ;resultado ;logro abrir_conexion                    ;14012014      ;231448;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
9752053208;        9646;   ;transacc  ;9752053208                              ;14012014      ;231448;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
9752053208;        9646;   ;transacc  ;9752053208                              ;14012014      ;231448;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        9649;   ;check_mac ;                                        ;14012014      ;231448;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
9752053208;        9646;   ;transacc  ;9752053208                              ;14012014      ;231448;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
9752053208;        9646;   ;resultado ;100000041                               ;14012014      ;231448;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
9752053208;        9646;   ;resultado ;100000041                               ;14012014      ;231448;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
9752053208;        9646;   ;resultado ;100000041                               ;14012014      ;231448;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;        9691;   ;Filtro    ;Inicio                                  ;14012014      ;231532;190.164.239.16 ;OK ;                    ;Inicio de filtrado                                                      
          ;        9691;   ;Filtro    ;tbk_param.txt                           ;14012014      ;231532;190.164.239.16 ;OK ;                    ;Archivo parseado                                                        
          ;        9691;   ;Filtro    ;Terminado                               ;14012014      ;231532;190.164.239.16 ;OK ;                    ;Datos Filtrados con exito                                               
          ;        9691;   ;sanitiza  ;inicio                                  ;14012014      ;231532;190.164.239.16 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;        9691;   ;sanitiza  ;Array                                   ;14012014      ;231532;190.164.239.16 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;        9691;   ;sanitiza  ;Fin                                     ;14012014      ;231532;190.164.239.16 ;Ok ;                    ;Sanitizacion exitosa                                                    
9752132202;        9691;   ;pago      ;inicio                                  ;14012014      ;231532;190.164.239.16 ;OK ;597026007976        ;Parseo realizado                                                        
9752132202;        9691;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231532;190.164.239.16 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9752132202;        9691;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231532;190.164.239.16 ;OK ;597026007976        ;Mac generado                                                            
9752132202;        9691;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231532;190.164.239.16 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9752132202;        9691;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231532;190.164.239.16 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9752132202;        9691;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231532;190.164.239.16 ;OK ;597026007976        ;Datos listos para ser enviados                                          
9752132202;        9691;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231532;190.164.239.16 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9752132202;        9691;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231534;190.164.239.16 ;OK ;597026007976        ;Datos validados                                                         
9752132202;        9691;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231534;190.164.239.16 ;OK ;597026007976        ;Token=e57917c1a1c830be88479be7de8f361d1cc50279661fd4f6eb199f6a8c867d17  
9752132202;        9691;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231534;190.164.239.16 ;OK ;597026007976        ;Redireccion web                                                         
9752132202;        9691;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;231534;190.164.239.16 ;OK ;597026007976        ;Todo OK                                                                 
          ;        9987;   ;Filtro    ;Inicio                                  ;14012014      ;232349;190.164.239.16 ;OK ;                    ;Inicio de filtrado                                                      
          ;        9987;   ;Filtro    ;tbk_param.txt                           ;14012014      ;232349;190.164.239.16 ;OK ;                    ;Archivo parseado                                                        
          ;        9987;   ;Filtro    ;Terminado                               ;14012014      ;232349;190.164.239.16 ;OK ;                    ;Datos Filtrados con exito                                               
          ;        9987;   ;sanitiza  ;inicio                                  ;14012014      ;232349;190.164.239.16 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;        9987;   ;sanitiza  ;Array                                   ;14012014      ;232349;190.164.239.16 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;        9987;   ;sanitiza  ;Fin                                     ;14012014      ;232349;190.164.239.16 ;Ok ;                    ;Sanitizacion exitosa                                                    
9752629404;        9987;   ;pago      ;inicio                                  ;14012014      ;232349;190.164.239.16 ;OK ;597026007976        ;Parseo realizado                                                        
9752629404;        9987;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232349;190.164.239.16 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9752629404;        9987;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232349;190.164.239.16 ;OK ;597026007976        ;Mac generado                                                            
9752629404;        9987;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232349;190.164.239.16 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9752629404;        9987;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232349;190.164.239.16 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9752629404;        9987;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232349;190.164.239.16 ;OK ;597026007976        ;Datos listos para ser enviados                                          
9752629404;        9987;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232349;190.164.239.16 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9752629404;        9987;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232351;190.164.239.16 ;OK ;597026007976        ;Datos validados                                                         
9752629404;        9987;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232351;190.164.239.16 ;OK ;597026007976        ;Token=ec8149b5d8587f0013d3da4a748b3b3aaddc130ef344cd84abe210148209d37d  
9752629404;        9987;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232351;190.164.239.16 ;OK ;597026007976        ;Redireccion web                                                         
9752629404;        9987;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232351;190.164.239.16 ;OK ;597026007976        ;Todo OK                                                                 
          ;        9989;   ;resultado ;Desencriptando                          ;14012014      ;232408;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        9989;   ;resultado ;Validacion                              ;14012014      ;232408;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        9989;   ;resultado ;100000043                               ;14012014      ;232408;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;        9989;   ;resultado ;100000043                               ;14012014      ;232408;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
9752629404;        9989;   ;transacc  ;9752629404                              ;14012014      ;232408;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
9752629404;        9989;   ;resultado ;logro abrir_conexion                    ;14012014      ;232408;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
9752629404;        9989;   ;transacc  ;9752629404                              ;14012014      ;232408;200.10.12.55   ;OK ;597026007976        ;POST a url http://webpaynew.magento.cl/wakeup/cierre.php                
9752629404;        9989;   ;transacc  ;9752629404                              ;14012014      ;232408;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;        9992;   ;check_mac ;                                        ;14012014      ;232408;72.10.32.53    ;OK ;                    ;Todo OK                                                                 
9752629404;        9989;   ;transacc  ;9752629404                              ;14012014      ;232409;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
9752629404;        9989;   ;resultado ;100000043                               ;14012014      ;232409;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
9752629404;        9989;   ;resultado ;100000043                               ;14012014      ;232409;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
9752629404;        9989;   ;resultado ;100000043                               ;14012014      ;232409;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
          ;       10063;   ;Filtro    ;Inicio                                  ;14012014      ;232543;190.164.239.16 ;OK ;                    ;Inicio de filtrado                                                      
          ;       10063;   ;Filtro    ;tbk_param.txt                           ;14012014      ;232543;190.164.239.16 ;OK ;                    ;Archivo parseado                                                        
          ;       10063;   ;Filtro    ;Terminado                               ;14012014      ;232543;190.164.239.16 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       10063;   ;sanitiza  ;inicio                                  ;14012014      ;232543;190.164.239.16 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       10063;   ;sanitiza  ;Array                                   ;14012014      ;232543;190.164.239.16 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       10063;   ;sanitiza  ;Fin                                     ;14012014      ;232543;190.164.239.16 ;Ok ;                    ;Sanitizacion exitosa                                                    
9752743875;       10063;   ;pago      ;inicio                                  ;14012014      ;232543;190.164.239.16 ;OK ;597026007976        ;Parseo realizado                                                        
9752743875;       10063;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232543;190.164.239.16 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9752743875;       10063;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232543;190.164.239.16 ;OK ;597026007976        ;Mac generado                                                            
9752743875;       10063;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232543;190.164.239.16 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9752743875;       10063;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232543;190.164.239.16 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9752743875;       10063;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232543;190.164.239.16 ;OK ;597026007976        ;Datos listos para ser enviados                                          
9752743875;       10063;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232543;190.164.239.16 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9752743875;       10063;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232546;190.164.239.16 ;OK ;597026007976        ;Datos validados                                                         
9752743875;       10063;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232546;190.164.239.16 ;OK ;597026007976        ;Token=e2e47cf4d20f472b56723ba6f50a366b023422b654c2220b34d006411e6be24e  
9752743875;       10063;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232546;190.164.239.16 ;OK ;597026007976        ;Redireccion web                                                         
9752743875;       10063;   ;pago      ;https://certificacion.webpay.cl         ;14012014      ;232546;190.164.239.16 ;OK ;597026007976        ;Todo OK                                                                 
          ;       10066;   ;resultado ;Desencriptando                          ;14012014      ;232604;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       10066;   ;resultado ;Validacion                              ;14012014      ;232604;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       10066;   ;resultado ;100000044                               ;14012014      ;232604;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;       10066;   ;resultado ;100000044                               ;14012014      ;232604;200.10.12.55   ;OK ;                    ;http://webpaynew.magento.cl/wakeup/cierre.php                           
9752743875;       10066;   ;transacc  ;9752743875                              ;14012014      ;232604;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
