          ;       11072;   ;Filtro    ;Inicio                                  ;02112015      ;135835;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
6488056283;       11649;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151416;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6488056283;       11649;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151416;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6488056283;       11649;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151416;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6488056283;       11649;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151416;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
6488056283;       11649;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151417;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
6488056283;       11649;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151417;190.161.165.97 ;OK ;597026007976        ;Token=eea90c244d237cc8da505ba00cb69f6ab1e0d54f2d9490942911214c4e32c9c6  
6488056283;       11649;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151417;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
6488056283;       11649;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151417;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
          ;       11725;   ;Filtro    ;Inicio                                  ;02112015      ;151720;190.161.165.97 ;OK ;                    ;Inicio de filtrado                                                      
          ;       11725;   ;Filtro    ;tbk_param.txt                           ;02112015      ;151720;190.161.165.97 ;OK ;                    ;Archivo parseado                                                        
          ;       11725;   ;Filtro    ;Terminado                               ;02112015      ;151720;190.161.165.97 ;OK ;                    ;Datos Filtrados con exito                                               
          ;       11725;   ;sanitiza  ;inicio                                  ;02112015      ;151720;190.161.165.97 ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       11725;   ;sanitiza  ;Array                                   ;02112015      ;151720;190.161.165.97 ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       11725;   ;sanitiza  ;Fin                                     ;02112015      ;151720;190.161.165.97 ;Ok ;                    ;Sanitizacion exitosa                                                    
6488240310;       11725;   ;pago      ;inicio                                  ;02112015      ;151720;190.161.165.97 ;OK ;597026007976        ;Parseo realizado                                                        
6488240310;       11725;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151720;190.161.165.97 ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
6488240310;       11725;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151720;190.161.165.97 ;OK ;597026007976        ;Mac generado                                                            
6488240310;       11725;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151720;190.161.165.97 ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
6488240310;       11725;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151720;190.161.165.97 ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
6488240310;       11725;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151720;190.161.165.97 ;OK ;597026007976        ;Datos listos para ser enviados                                          
6488240310;       11725;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151720;190.161.165.97 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
6488240310;       11725;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151721;190.161.165.97 ;OK ;597026007976        ;Datos validados                                                         
6488240310;       11725;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151721;190.161.165.97 ;OK ;597026007976        ;Token=ea6938d26390680233068d4a944c441819a737447d602b7644fe8a59c5498455  
6488240310;       11725;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151721;190.161.165.97 ;OK ;597026007976        ;Redireccion web                                                         
6488240310;       11725;   ;pago      ;https://certificacion.webpay.cl         ;02112015      ;151721;190.161.165.97 ;OK ;597026007976        ;Todo OK                                                                 
